职位名称,职位地址,薪资,学历经验要求,公司名称,公司信息,公司福利,详情页链接
python MySQL工程师,深圳·龙岗区·双龙,3-7K,经验不限本科,鹏达软件,计算机软件不需要融资0-20人,五险一金,https://www.zhipin.com/job_detail/f9d845e08ea8228d1nx729i4F1BW.html
python 数据开发,深圳·福田区·福田中心,200-250元/天,3天/周1个月本科,钛锋智能,计算机软件不需要融资20-99人,年终奖，补充医疗保险，五险一金，员工旅游，节日福利，全勤奖，股票期权，零食下午茶，定期体检，丰富多彩团建，加班补助，带薪年假,https://www.zhipin.com/job_detail/eb3c5c000f5b78de1n173dS-GVdQ.html
Python 高级工程师(Odoo),深圳·宝安区·宝安中心区,10-15K,1年以内本科,物波,计算机硬件未融资0-20人,全勤奖，股票期权，五险一金，年终奖，员工旅游,https://www.zhipin.com/job_detail/f56a40a0d2e063a21nZ_2tu_FFRV.html
python 后端工程师,深圳·光明区·光明,15-30K·13薪,3-5年本科,清科优能,互联网天使轮20-99人,带薪年假，年终奖，股票期权，五险一金，节日福利，员工旅游，零食下午茶，定期体检,https://www.zhipin.com/job_detail/13d9804262569e1c1nZ83Ny6EVdV.html
Python 工程师,深圳·南山区·科技园,8-13K,经验不限本科,翼果科技,数据服务A轮100-499人,零食下午茶，节日福利，股票期权，员工旅游，五险一金，年终奖，交通补助，带薪年假,https://www.zhipin.com/job_detail/ca8291fa0913ca2d1nR629W5FVBU.html
python 开发工程师,深圳·南山区·科技园,15-30K,1-3年大专,云达瑞,互联网金融天使轮100-499人,节日福利，交通补助，员工旅游，五险一金，带薪年假，定期体检，补充医疗保险,https://www.zhipin.com/job_detail/a189986b36b683861XV52t69ElZZ.html
AI Python 工程师 (MJ000630),深圳·龙岗区·岗头,26-50K,3-5年本科,亚飞电商,电子商务不需要融资1000-9999人,提供住宿，定期体检，员工旅游，免费晚餐，节日福利，带薪年假，全勤奖，年终奖，五险一金，零食下午茶,https://www.zhipin.com/job_detail/342d767136597a561XV-09m0GFpS.html
Python Data Engineer (MJ000132),深圳·南山区·华侨城,25-50K,经验不限本科,福里斯,计算机软件不需要融资1000-9999人,带薪病假，弹性工作，五险一金，带薪年假，生日假，节日福利，零食下午茶，免费咖啡，不打卡,https://www.zhipin.com/job_detail/638841a0ba7df4011XV62tS8E1RU.html
Python QT界面开发工程师/实习,深圳·龙岗区·坂田,15-25K,经验不限本科,一湾生命科技,其他行业0-20人,五险一金,https://www.zhipin.com/job_detail/caeee177fe0f06421n180tu0ElNT.html
Python 后端开发工程师,深圳,15-23K,3-5年本科,深圳云天励飞,移动互联网已上市500-999人,员工旅游，交通补助，通讯补贴，年终奖，节日福利，餐补，带薪年假，股票期权，定期体检，零食下午茶，加班补助，补充医疗保险,https://www.zhipin.com/job_detail/fc31be9b527a57df1nV53tS8GFtR.html
Python 服务器开发工程师,深圳·龙岗区·平湖,12-24K,经验不限大专,澜诺诚,贸易/进出口不需要融资100-499人,全勤奖，入职既缴五险，工作餐，员工旅游，节日福利，带薪年假，交通补助，零食下午茶，餐补,https://www.zhipin.com/job_detail/555ca830f89fb5b51XV-3Nm4E1tT.html
python web开发工程师,深圳·南山区·科技园,13-17K,1-3年大专,腾讯(上海),计算机软件已上市10000人以上,加班补助，零食下午茶，股票期权，带薪年假，员工旅游，餐补，补充医疗保险，节日福利，年终奖，五险一金，定期体检,https://www.zhipin.com/job_detail/92caaebbd52c849f1XR_39y0FlFT.html
Python,深圳·南山区·科技园,25-50K·16薪,3-5年本科,腾讯,互联网不需要融资10000人以上,零食下午茶，免费班车，员工旅游，住房补贴，股票期权，免费健身房，免费早晚餐，节日福利，公仔周边活动，包吃，补充医疗保险，带薪年假，交通补助，餐补，五险一金，定期体检，年终奖,https://www.zhipin.com/job_detail/8802cd603886521d1nV_2967GFRX.html
Python,深圳·南山区·科技园,15-22K·13薪,经验不限本科,英孚睿思,计算机软件已上市100-499人,补充医疗保险，零食下午茶，年终奖，五险一金，带薪年假，节日福利,https://www.zhipin.com/job_detail/6699979e8cc579b81XV82Nu6FFVT.html
Python,深圳·南山区·前海,250-300元/天,4天/周3个月本科,得易健康,医疗健康不需要融资20-99人,交通补助，餐补，带薪年假，节日福利，员工旅游，五险一金，年终奖，包吃，零食下午茶,https://www.zhipin.com/job_detail/375e16bb1139e5b11nN53N27EFdS.html
Python,深圳·南山区·科技园,15-25K,1-3年大专,一秒网络技术,计算机服务20-99人,员工旅游，定期体检，零食下午茶，五险一金，带薪年假，节日福利,https://www.zhipin.com/job_detail/3f751ef5bd1dbd2a1XR-3dy-ElBY.html
python,深圳·南山区·科技园,12-17K,1-3年本科,微创软件,计算机软件不需要融资10000人以上,带薪年假，免费班车，定期体检，年终奖，五险一金，员工旅游，零食下午茶，补充医疗保险，节日福利,https://www.zhipin.com/job_detail/3e02da80b7778f040Xx_2N-9E1Y~.html
Python,深圳·南山区·科技园,10-15K,在校/应届本科,极光,数据服务已上市500-999人,节日福利，带薪年假，零食下午茶，餐补，年终奖，五险一金，员工旅游，定期体检，通讯补贴,https://www.zhipin.com/job_detail/95075cb6839505e01n1y2d-1ElFZ.html
Python,深圳·南山区·科技园,15-25K,3-5年大专,游历,计算机软件未融资20-99人,带薪年假，员工旅游，节日福利，零食下午茶，五险一金，年终奖,https://www.zhipin.com/job_detail/5fad1d2eeaed20d41XV839S8FlVW.html
Python,深圳·龙岗区·坂田,14-23K,3-5年本科,易宝软件,互联网不需要融资1000-9999人,定期体检，补充医疗保险，节日福利，员工旅游，加班补助，零食下午茶，双休，六险一金，交通补助，五险一金，餐补，通讯补贴，带薪年假,https://www.zhipin.com/job_detail/9ee7a1a464af6c6b1XR-39u0FlJX.html
Python,深圳·南山区·科技园,15-30K,3-5年本科,糗事百科,社交网络A轮100-499人,五险一金，年终奖，带薪年假，零食下午茶，节日福利，定期体检，补充医疗保险，员工旅游,https://www.zhipin.com/job_detail/0b37f050eb52f3751nFz0tq_E1Q~.html
python,深圳·福田区·皇岗,16-22K,3-5年大专,开科唯识,计算机软件不需要融资1000-9999人,节日福利，五险一金，定期体检，出差补助，探亲假，年终奖，带薪年假,https://www.zhipin.com/job_detail/8a6a3ee080725ff51nF-3tS4EVNQ.html
Python,深圳·福田区·会展中心,30-60K·16薪,3-5年本科,乐时尚,电子商务未融资0-20人,五险一金，带薪年假，零食下午茶，年终奖，加班补助，通讯补贴，餐补，员工旅游，全勤奖，节日福利，股票期权,https://www.zhipin.com/job_detail/097be1ee94ba28353nZ63Ny9ElM~.html
Python,深圳·南山区·科技园,15-25K,经验不限本科,百富计算机,计算机软件已上市1000-9999人,定期体检，年终奖，餐补，通讯补贴，员工旅游，五险一金，补充医疗保险，带薪年假，加班补助，节日福利,https://www.zhipin.com/job_detail/248e59d59ec6e75d1XV72NW5EltY.html
Python,深圳·龙岗区·平湖,2-4K,经验不限学历不限,千知鱼,广告营销未融资0-20人,,https://www.zhipin.com/job_detail/4209afb25574517c1XF73dq8FFc~.html
Python,深圳·福田区·会展中心,10-15K,1-3年本科,翰竺科技,计算机软件不需要融资100-499人,免费班车，补充医疗保险，加班补助，带薪年假，年终奖，定期体检，交通补助，五险一金，通讯补贴，餐补，节日福利,https://www.zhipin.com/job_detail/21920adf4e0a50241nxz0tq_EFdZ.html
Python,深圳·南山区·蛇口,13-17K,1-3年本科,金信云服,计算机软件不需要融资100-499人,年终奖，员工旅游，五险一金，零食下午茶，节日福利,https://www.zhipin.com/job_detail/7b20abb2a7e091791XRz2926GVZY.html
Python,深圳·龙岗区·坂田,18-35K·15薪,经验不限本科,CloudBU,互联网未融资10000人以上,零食下午茶，补充医疗保险，节日福利，加班补助，五险一金，免费班车，带薪年假，定期体检，餐补，年终奖,https://www.zhipin.com/job_detail/1410ec4774ffdd5e1XV52du-F1dW.html
Python,深圳·坪山区·坪山,5-8K,5-10年硕士,青青雨,互联网0-20人,,https://www.zhipin.com/job_detail/b29f8340439bf9e81nF60961FFtW.html
Python,深圳·福田区·华强南,10-15K,3-5年本科,优特美尔,贸易/进出口不需要融资100-499人,五险一金，每月两天病假，定期体检，交通补助，股票期权，带薪年假，年终奖，全勤奖，补充医疗保险，员工旅游，节日福利，零食下午茶,https://www.zhipin.com/job_detail/d1de8710081b5ace1HNy29u9GVA~.html
Python,深圳·南山区·西丽,15-30K·13薪,经验不限博士,国开启科,信息安全天使轮100-499人,定期体检，通讯补贴，加班补助，股票期权，五险一金，零食下午茶，年终奖，带薪年假，节日福利,https://www.zhipin.com/job_detail/f845cf9fb56405461XV90ty_EVVR.html
Python,深圳·福田区·岗厦,15-20K,3-5年大专,博奥特,移动互联网不需要融资500-999人,五险一金，带薪年假，节日福利，零食下午茶,https://www.zhipin.com/job_detail/8a9040e4ffb806f21XVy2NS8GFJR.html
Python,深圳·宝安区·西乡,10-15K·13薪,1-3年大专,深圳市协弘建筑咨...,电子商务未融资20-99人,美女帅哥多，五险一金，年终奖，晋升空间大，90后氛围团，全勤奖，带薪年假，零食下午茶，员工旅游，通讯补贴，节日福利,https://www.zhipin.com/job_detail/8909bc17ade48a291n143t2-F1ZZ.html
python,深圳·福田区·车公庙,14-20K,3-5年本科,鹏开科技,计算机软件500-999人,五险一金，下午茶，员工旅游，年终奖，加班补助，通讯补贴，带薪年假，定期体检，节日福利,https://www.zhipin.com/job_detail/4130c2cfc851bd971nN63t-5FFFW.html
Python,深圳·龙岗区·坂田,13-25K,1-3年本科,闪易云科技,互联网0-20人,,https://www.zhipin.com/job_detail/187d2b521b7a58b21n1_3dW7F1dR.html
python开发,深圳·龙华区·清湖,12-24K,3-5年大专,北京金道天成信息,企业服务不需要融资1000-9999人,加班补助，定期体检，年终奖，五险一金，周末双休,https://www.zhipin.com/job_detail/4bc7a3cf5a9efa1a1XV-29i9E1tX.html
Python,深圳·罗湖区·国贸,5-10K,经验不限大专,深圳智石科技有限...,投资/融资天使轮0-20人,股票期权，五险一金，零食下午茶,https://www.zhipin.com/job_detail/28360658544be8891nBz3t-6F1ZY.html
Python,深圳·南山区·华侨城,6-7K,经验不限本科,好奇谷,培训机构不需要融资0-20人,定期体检，加班补助，员工旅游，带薪年假，节日福利，五险一金,https://www.zhipin.com/job_detail/7a15cb4dde50d27b0nJ609m4Fls~.html
Python开发,深圳·南山区·西丽,15-30K·15薪,3-5年本科,道通科技,智能硬件已上市1000-9999人,住房补贴，零食下午茶，全勤奖，交通补助，年终奖，员工旅游，高温补贴，节日福利，股票期权，通讯补贴，餐补，包吃，多元化激励，带薪年假,https://www.zhipin.com/job_detail/755dfc2eaccc77d21n1-3924FFpX.html
python开发,深圳·南山区·深圳湾,12-17K·16薪,3-5年本科,深圳市德诺信科技...,移动互联网20-99人,,https://www.zhipin.com/job_detail/d13549230ec945041nx72N-1F1BT.html
Python,深圳·南山区·科技园,15-20K,3-5年学历不限,有传,互联网不需要融资100-499人,零食下午茶，带薪年假，年终奖，通讯补贴，节日福利，员工旅游，补充医疗保险，餐补，交通补助，五险一金，股票期权，加班补助,https://www.zhipin.com/job_detail/163d0809e0251e791nd70tW_EVZR.html
Python实习生,深圳·福田区·华强北,150-180元/天,5天/周3个月本科,大象机器人,智能硬件A轮20-99人,节日福利，员工旅游，零食下午茶，五险一金，股票期权，团建活动，带薪年假,https://www.zhipin.com/job_detail/147df001869121661nN-3Nu6EVdT.html
Python工程师,深圳·龙华区·民治,8-13K,1-3年本科,深圳市金未来信息...,企业服务未融资20-99人,,https://www.zhipin.com/job_detail/f1f5a941019465aa1XJz3Ni6EFY~.html
Python工程师,深圳,11-22K·14薪,经验不限本科,华世智能,计算机软件天使轮20-99人,五险一金，带薪年假，员工旅游，股票期权，定期体检，节日福利,https://www.zhipin.com/job_detail/1904dabfcacc89511nR_09q4FFdX.html
Python开发,深圳·南山区·科技园,9-13K,1-3年大专,君迪科技,计算机软件未融资0-20人,年终奖，五险一金,https://www.zhipin.com/job_detail/1fd3da5981d0c3461XR73d25F1BW.html
Python主程,深圳·宝安区·新安,20-30K·13薪,3-5年大专,布桐游戏,游戏不需要融资20-99人,带薪年假，员工旅游，年终奖，五险一金，包吃，交通补助，加班补助，餐补，节日福利，全勤奖，定期体检，补充医疗保险，零食下午茶,https://www.zhipin.com/job_detail/efdda957893015db1XVz29m-FFJZ.html
Python讲师,深圳·龙华区·民治,20-40K,经验不限硕士,交大慧谷,互联网100-499人,,https://www.zhipin.com/job_detail/8c61f5e116243faa1XV729i_F1pR.html
Python工程师,深圳·福田区·华强南,10-15K,经验不限本科,优思麦儿,电子商务未融资20-99人,全勤奖，五险一金,https://www.zhipin.com/job_detail/084ffbf0f80c95a31nV_29S5FVJR.html
Python,深圳·南山区·科技园,20-40K·14薪,3-5年本科,腾讯,互联网不需要融资10000人以上,补充医疗保险，员工旅游，餐补，股票期权，零食下午茶，住房补贴，公仔周边活动，节日福利，交通补助，定期体检，带薪年假，免费健身房，年终奖，包吃，免费班车，免费早晚餐，五险一金,https://www.zhipin.com/job_detail/2c6e0ea9dc42a4991nd63dq9EFBR.html
Python+shell,深圳·南山区·科技园,9-13K,1-3年本科,众诚品业,计算机服务未融资100-499人,五险一金，补充医疗保险，员工旅游，定期体检，年终奖，带薪年假，加班补助,https://www.zhipin.com/job_detail/e0342ada7b2a159b1nB90ty5FldX.html
